pais,label,count
mexico,Mariano Hidalgo,1
mexico,Francisco Ramírez Luque,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 1 de Querétaro,1
mexico,Casa de Iturbide,1
mexico,Gobernante en,1
mexico,Destitución,1
mexico,Último gobernante,1
mexico,Príncipe de Iturbide,1
mexico,Príncipe de la Unión,1
mexico,Príncipe imperial de México,1
mexico,Príncipe mexicano,1
mexico,Ana María de México,1
mexico,Emperatriz de México,1
mexico,Coronación,1
mexico,Agustín de Iturbide y Green,1
mexico,Felipe de Iturbide,1
mexico,Josefa,1
mexico,Juana de México,1
mexico,María de Jesús de Iturbide,1
mexico,Sabina de México,1
mexico,Salvador de México,1
mexico,Salvador de Iturbide y Marzán,1
mexico,Agustín Jerónimo de México,1
mexico,Príncipe Imperial de México,1
mexico,Ángel de Iturbide,1
mexico,María Nicolasa de Iturbide,1
mexico,Álex LeBarón,1
mexico,Diputado delCongreso de la Uniónpor eldistrito 7 de Chihuahua,1
mexico,Ervil LeBaron,1
mexico,Joel LeBaron,1
mexico,Presidente de la Iglesia del Primogénito de la Plenitud de los Tiempos,1
mexico,Motivo de la muerte,1
mexico,Detalles personales,1
mexico,Causa de la muerte,1
mexico,Augusto Conte Lerdo de Tejada,1
mexico,Sebastián Lerdo de Tejada Covarrubias,1
mexico,Diputado alCongreso de la UniónPlurinominal,1
mexico,porDistrito 17 del Distrito Federal,1
mexico,Ministro de Hacienda y Crédito Público,1
mexico,Diputado alCongreso de la Unión de MéxicoporDistrito 1 del Distrito Federal,1
mexico,Sebastián Lerdo de Tejada,1
mexico,Ministro de Justicia e Instrucción Pública,1
mexico,Fernando Lerdo de Tejada Luna,1
mexico,Director general de Comunicación Social y Vocería de la Presidencia de la República,1
mexico,Procurador Federal del Consumidor,1
mexico,DiputadodelCongreso de la UniónporDistrito 8 del Distrito Federal,1
mexico,Representante en laAsamblea de Representantes del Distrito Federalpor elXXVIII Distrito local,1
mexico,Carlos Trejo y Lerdo de Tejada,1
mexico,Gobernador del Distrito Norte del Territorio Federal de Baja California,1
mexico,DiputadodelCongreso de la UniónporDistrito 1 del Distrito Federal,1
mexico,Alfredo Félix Díaz Escobar,1
mexico,Diputado alCongreso de la Unión de México,1
mexico,Paola Félix Díaz,1
mexico,Secretaria de Turismo de la Ciudad de México,1
mexico,Directora del Fondo Mixto de Promoción Turística de laCiudad de México,1
mexico,DiputadadelCongreso de la Uniónpor eldistrito 17 de la Ciudad de México,1
mexico,Constantino Llaca,1
mexico,Diputado alCongreso de la Unión de MéxicoporDistrito 3 de Querétaro,1
mexico,Josefina Llaca,1
mexico,Patricia Llaca,1
mexico,Palacio López-Dóriga,1
mexico,Usos,1
mexico,Declaración,1
mexico,Detalles técnicos,1
mexico,Diseño y construcción,1
mexico,José María Bourgon López-Dóriga,1
mexico,Comandante General y Delegado del Gobierno en Melilla,1
mexico,Director General del Centro Superior de Información de la Defensa (CESID) Ministerio de Defensa,1
mexico,María del Pilar Cimadevilla y López-Dóriga,1
mexico,Ramón de la Riva,1
mexico,Gobernador civildeÁvila,1
mexico,Consejero de Presidencia del Gobierno de Cantabria,1
mexico,Eduardo Ibáñez López-Dóriga,1
mexico,Embajador de España en la República de Estonia,1
mexico,Clemente López Dóriga,1
mexico,Disciplina,1
mexico,Joaquín López-Dóriga,1
mexico,Juan López-Dóriga,1
mexico,Victoriano López-Dóriga,1
mexico,Cristina Piris López-Doriga,1
mexico,Luis Redonet y López-Dóriga,1
mexico,Diputado en CortesporLaredoySantander,1
mexico,Senador en Cortespor laprovincia de Canarias,1
mexico,Vizcondado de Rostrollano,1
mexico,Fernando Luis de Ybarra y López-Dóriga,1
mexico,Alcalde de Guecho,1
mexico,Presidente de la Diputación de Vizcaya,1
mexico,Procurador en CortesporAdministración LocalDiputación de Vizcaya,1
mexico,Carmen Ybarra Careaga,1
mexico,Carlos López Moctezuma,1
mexico,Juan López Moctezuma,1
mexico,Josefina Escobedo,1
mexico,Dolores del Río,1
mexico,Xavier Icaza y López Negrete,1
mexico,Tania Ortiz Mena,1
mexico,Cedric Gibbons,1
mexico,Orson Welles,1
mexico,Alumno de,1
mexico,Festival de Cannes,1
mexico,Rita Hayworth,1
mexico,Oja Kodar,1
mexico,Michael Lindsay-Hogg,1
mexico,Casa Museo López Portillo,1
mexico,Administrador,1
mexico,Información del edificio,1
mexico,Protección,1
mexico,Información para visitantes,1
mexico,Metro,1
mexico,Horario,1
mexico,Teléfono,1
mexico,Jesús López Portillo y Serrano,1
mexico,Diputado delCongreso de la Unión de MéxicoporDistrito 10 de Jalisco,1
mexico,Jorge López Portillo Tostado,1
mexico,Gobernador de QuerétaroInterino,1
mexico,José López Portillo y Rojas,1
mexico,Director de la Academia Mexicana de la Lengua,1
mexico,DiputadodelCongreso de la UniónporDistrito 1 de Nuevo León,1
mexico,porDistrito 4 de Nuevo León,1
mexico,José López Portillo y Weber,1
mexico,Jorge Humberto López Portillo,1
mexico,Margarita López Portillo,1
mexico,Luis Humberto López Portillo Leal,1
mexico,Carmen Romano,1
mexico,Presidenta del Consejo Ciudadano Consultivo delSistema Nacional para el Desarrollo Integral de la Familia,1
mexico,José López Portillo,1
mexico,Director general de laComisión Federal de Electricidad,1
mexico,Sasha Montenegro,1
mexico,Rafaela López Aguado de Rayón.,1
mexico,Francisco López Rayón,1
mexico,Ignacio López Rayón,1
mexico,Miembro del Congreso de AnáhuacporNueva Galicia,1
mexico,Presidente de la Suprema Junta Nacional Americana,1
mexico,Jefe del Ejército insurgente,1
mexico,José María López Rayón,1
mexico,Rafael López Rayón,1
mexico,Ramón López Rayón,1
mexico,Carlos Loret de Mola Mediz,1
mexico,SenadordelCongreso de la UniónporYucatánSegunda Fórmula,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 3 de Yucatán,1
mexico,Alberto Loret de Mola,1
mexico,Aurelio Loret de Mola,1
mexico,Ministro de Defensa del Perú,1
mexico,Primer ministro,1
mexico,Diputado de la República del PerúporLima Metropolitana,1
mexico,Carlos Loret de Mola,1
mexico,Rafael Loret de Mola,1
mexico,Adriana Luna Parra,1
mexico,Diputada alCongreso de la Unión de MéxicoRepresentación proporcional,1
mexico,Pablo Emilio Madero,1
mexico,13.º Presidente delPartido Acción Nacional,1
mexico,Francisco I. Madero,1
mexico,Francisco José Madero,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 6 de Coahuila,1
mexico,Presidente municipal deTorreón,1
mexico,Francisco Madero Hernández,1
mexico,Gustavo Enrique Madero Muñoz,1
mexico,SenadordelCongreso de la UniónporChihuahuaPrimera minoría,1
mexico,Primera fórmula,1
mexico,porDistrito 6 de Chihuahua,1
mexico,21.º Presidente delPartido Acción Nacional,1
mexico,Emilio Madero González,1
mexico,Gustavo Adolfo Madero,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 2 de Coahuila,1
mexico,Julio Madero González,1
mexico,Raúl Madero González,1
mexico,Gobernador de Coahuila de Zaragoza,1
mexico,Sara Pérez Romero,1
mexico,Braulio Ma. Guerra Malo,1
mexico,Rector de laUniversidad Autónoma de Querétaro,1
mexico,Julián Malo Juvera,1
mexico,María Malo,1
mexico,Manuel Martín del Campo y Padilla,1
mexico,Carlos Martín del Campo,1
mexico,Francisco Martín Del Campo,1
mexico,Juan Manuel Martín del Campo,1
mexico,María del Carmen Martín del Campo,1
mexico,Diputada delCongreso del Estado de Aguascalientespor el distrito 7,1
mexico,Diputada delCongreso del Estado de Aguascalientespor el distrito 4,1
mexico,Presidente municipal de Aguascalientes,1
mexico,Rafael Martín del Campo,1
mexico,Felipe Martín y Ovejero,1
mexico,José Guadalupe Martin Rabago,1
mexico,Profesión,1
mexico,Sofía Rivera Torres,1
mexico,Gabriel Figueroa,1
mexico,Tolita Figueroa,1
mexico,Esperanza López Mateos,1
mexico,Juan Antonio Mateos,1
mexico,Diputado alCongreso de la Unión de MéxicoporDistrito 3 de Jalisco,1
mexico,porDistrito 6 de Hidalgo,1
mexico,Ignacio Paulino Ramírez Calzada,1
mexico,Secretario de Justicia e Instrucción Pública,1
mexico,"Ministro de Justicia, Negocios Eclesiásticos e Instrucción Pública",1
mexico,Jefe Político de Tlaxcala,1
mexico,Eva Sámano,1
mexico,Primera dama de MéxicoCargo protocolar,1
mexico,Francisco Zarco,1
mexico,porDistrito 15 de Guanajuato,1
mexico,Adolfo López Mateos,1
mexico,Secretario General del Partido Revolucionario Institucional,1
mexico,Eduardo Medina-Mora,1
mexico,Embajador de México ante los Estados Unidos,1
mexico,Embajador de México en el Reino Unido,1
mexico,Procurador general de la República de México,1
mexico,Secretario de Seguridad Pública,1
mexico,Director general del Centro de Investigación y Seguridad Nacional,1
mexico,Katina Medina Mora,1
mexico,María Elena Medina-Mora Icaza,1
mexico,Antonio Mediz Bolio,1
mexico,SenadordelCongreso de la UniónporYucatánSegunda fórmula,1
mexico,Casa de Mier,1
mexico,Servando Teresa de Mier,1
mexico,Orden religiosa,1
mexico,Antonio de Mier y Celis,1
mexico,Luis Mier y Terán,1
mexico,Gobernador de Veracruz-Llave[1]​,1
mexico,Manuel Mier y Terán,1
mexico,Ministro de Guerra y Marina de México,1
mexico,Presidente de la Comisión Ejecutiva,1
mexico,Mariana Rodríguez Mier y Terán,1
mexico,Alcaldesa deÁlvaro ObregónInterina,1
mexico,DiputadadelCongreso de la UniónporRepresentación proporcional,1
mexico,Isabel Pesado de Mier,1
mexico,Moctezuma Xocoyotzin,1
mexico,Huey Tlatoani del Imperio Mexica,1
mexico,Dinastía,1
mexico,Leonor Cortés Moctezuma,1
mexico,Ducado de Moctezuma de Tultengo,1
mexico,Francisca de Moctezuma,1
mexico,Marquesado de Moctezuma,1
mexico,Tecuichpo Ixcaxochitzin,1
mexico,Tlapalizquixochtzin,1
mexico,Reina deEcatepec,1
mexico,Emperatriz consorte delImperio AztecaReina consorte deTenochtitlan,1
mexico,Hernán Cortés,1
mexico,Capitán general y Justicia Mayor,1
mexico,Gobernador Real y capitán general,1
mexico,Juan de Tolosa,1
mexico,Diego de Alvarado Huanitzin,1
mexico,Huey Tlatoani,1
mexico,Catalina Xuárez de Marcayda,1
mexico,La Malinche,1
mexico,Martín Cortés Zúñiga,1
mexico,David Monreal Ávila,1
mexico,Gobernador de ZacatecasActualmente en el cargo,1
mexico,Coordinador General de Ganadería de laSecretaría de Agricultura y Desarrollo Rural,1
mexico,Vicepresidente tercero de la Cámara de Senadores,1
mexico,SenadordelCongreso de la UniónporZacatecasPrimera Minoría,1
mexico,Ricardo Monreal Ávila,1
mexico,Jefe DelegacionaldeCuauhtémoc,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 3 de Zacatecas,1
mexico,SenadordelCongreso de la UniónporZacatecasSegunda Fórmula,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 2 de Zacatecas,1
mexico,Gobernador de Zacatecas,1
mexico,Saúl Monreal Ávila,1
mexico,SenadordelCongreso de la UniónporZacatecasPrimera fórmulaActualmente en el cargo,1
mexico,Diputado del Congreso de Zacatecaspor el Distrito 11,1
mexico,Magdalena Núñez Monreal,1
mexico,DiputadadelCongreso de la UniónporRepresentación ProporcionalActualmente en el cargo,1
mexico,DiputadadelCongreso de la Uniónpor eldistrito 3 de Zacatecas,1
mexico,Presidenta municipal de Zacatecas,1
mexico,Martha Érika Alonso,1
mexico,Gobernadora de Puebla,1
mexico,SenadordelCongreso de la UniónporPueblaSegunda fórmula,1
mexico,SenadordelCongreso de la UniónporPueblaSegunda Fórmula,1
mexico,Diputado del Congreso de PueblaporRepresentación Proporcional,1
mexico,DiputadodelCongreso de la Uniónpor elDistrito 8 de Puebla,1
mexico,Secretario de Finanzas y Desarrollo Social dePuebla,1
mexico,Jesús Cabrera Muñoz Ledo,1
mexico,Senador alCongreso de la Unión de MéxicoporGuanajuatoSegunda fórmula,1
mexico,Libia García Muñoz Ledo,1
mexico,Gobernadora de GuanajuatoActualmente en el cargo,1
mexico,Secretaria de Desarrollo Social y Humano deGuanajuato,1
mexico,Secretaria de Gobierno deGuanajuato,1
mexico,Diputada del Congreso de Guanajuatopor el distrito 5,1
mexico,Porfirio Thierry Muñoz Ledo,1
mexico,Porfirio Muñoz Ledo,1
mexico,Presidente de la Cámara de Diputados de MéxicoPresidente del Congreso de la Unión,1
mexico,Diputado de la Asamblea Constituyente de la Ciudad de Méxicopor elJefe de Gobierno del Distrito Federal,1
mexico,SenadordelCongreso de la Uniónpor elDistrito FederalPrimera fórmula,1
mexico,Josefa González-Blanco Ortiz-Mena,1
mexico,Embajadora de México en Reino UnidoActualmente en el cargo,1
mexico,Nominada por,1
mexico,Designada por,1
mexico,Secretaria de Medio Ambiente y Recursos Naturales,1
mexico,Alfredo Gutiérrez Ortiz Mena,1
mexico,Jefe del Servicio de Administración Tributaria,1
mexico,Antonio Ortiz Mena,1
mexico,Presidente del Banco Interamericano de Desarrollo,1
mexico,Secretario de Hacienda y Crédito Público de México,1
mexico,Director general del Instituto Mexicano del Seguro Social,1
mexico,Patrocinio González Garrido,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 6 de Chiapas,1
mexico,Salomón González Blanco,1
mexico,SenadordelCongreso de la UniónporTabascoSegunda fórmula,1
mexico,Luis Enrique Gutiérrez Ortiz Monasterio,1
mexico,Ángel Ortiz Monasterio Irizarri,1
mexico,Diputado delCongreso de la Unión de MéxicoporDistrito 15 de Guanajuato,1
mexico,porDistrito 5 de Guanajuato,1
mexico,porDistrito 2 de Sonora,1
mexico,Fernando Ortiz Monasterio,1
mexico,Luis Ortiz Monasterio,1
mexico,Pablo Ortiz Monasterio,1
mexico,Rodolfo Dorador Pérez Gavilán,1
mexico,DiputadodelCongreso de la Uniónpor la1.° circunscripción,1
mexico,SenadoradelCongreso de la UniónporDurangoPrimera Formula,1
mexico,Ramón Novarro,1
mexico,Nicolás Pérez Gavilán y Echeverría,1
mexico,Dionisio Pérez Jácome,1
mexico,DiputadodelCongreso de la UniónporDistrito 7 de Veracruz,1
mexico,Dionisio Pérez-Jácome,1
mexico,Embajador de México en Canadá,1
mexico,Representante de México ante la OCDE,1
mexico,Secretario de Comunicaciones y Transportes,1
mexico,Martha Hildebrandt,1
mexico,Presidenta del Congreso de la República del Perú,1
mexico,Congresista de la República del PerúporLima,1
mexico,Subdirectora General de la UNESCO para las Ciencias Sociales,1
mexico,Manuel Pérez Treviño,1
mexico,SenadordelCongreso de la UniónporCoahuilaPrimera fórmula,1
mexico,Secretario de Agricultura y Fomento de México,1
mexico,"Secretario de Industria, Comercio y Trabajo de México",1
mexico,Álvaro Pérez Treviño,1
mexico,"Presidente municipal de Guerrero, Coahuila",1
mexico,Familia Pinal,1
mexico,Viridiana Alatriste,1
mexico,Alejandra Guzmán,1
mexico,Sylvia Pasquel,1
mexico,Silvia Pinal,1
mexico,Representante de laAsamblea de Representantes del Distrito Federalpor el XXVII Distrito Electoral Local,1
mexico,DiputadadelCongreso de la Uniónpor elDistrito 27 del Distrito Federal,1
mexico,Primera dama deTlaxcalaCargo Protocolar,1
mexico,Stephanie Salas,1
mexico,Camila Valero,1
mexico,Gustavo Alatriste,1
mexico,Jaime Garza,1
mexico,Rafael Banquells,1
mexico,Tulio Hernández Gómez,1
mexico,Gobernador de Tlaxcala,1
mexico,Delegado enAzcapotzalco,1
mexico,DiputadodelCongreso de la UniónporDistrito 1 de Tlaxcala,1
mexico,Humberto Zurita,1
mexico,Darío Yazbek,1
mexico,Ariadne Welter,1
mexico,Sonia Infante,1
mexico,Carmen Alardín,1
mexico,Alma Delfina,1
mexico,Rosita Pelayo,1
mexico,Natalia Toledo,1
mexico,Blanca Guerra,1
mexico,Luz María Jerez,1
mexico,Blanca de Castejón,1
mexico,Dina de Marco,1
mexico,Rocío Banquells,1
mexico,DiputadadelCongreso de la Uniónpor eldistrito 14 de la Ciudad de México,1
mexico,Francisco Hernández y Hernández,1
mexico,SenadordelCongreso de la UniónporTlaxcalaPrimera fórmula,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 2 de Tlaxcala,1
mexico,Christian Bach,1
mexico,Sebastián Zurita,1
mexico,Emiliano Zurita,1
mexico,Diego de Alvear y Ponce de León,1
mexico,Carlos Horacio Ponce de León,1
mexico,Facundo Ponce de León,1
mexico,Gabriel Ponce de León,1
mexico,Palmarés general,1
mexico,Años en activo,1
mexico,Temporada de debut,1
mexico,Turismo CarreteraTop Race V6,1
mexico,Equipo actual,1
mexico,Turismo Carretera,1
mexico,Turismo Competición 2000,1
mexico,Fórmula Renault Argentina,1
mexico,Gisela Ponce de León,1
mexico,Rodrigo Ponce De León,1
mexico,Lorena Ponce de León,1
mexico,Primera Dama de UruguayCargo protocolar,1
mexico,Maricrís Rubio,1
mexico,Medidas,1
mexico,Atala Sarmiento,1
mexico,TP de Oro,1
mexico,Luis Lacalle Pou,1
mexico,42.ºpresidente de la RepúblicaOriental del Uruguay,1
mexico,Vicepresidenta,1
mexico,Senador de la República Oriental del Uruguay,1
mexico,Presidente de la Cámara de Representantes de Uruguay,1
mexico,Miembro de la Cámara de Representantes de UruguayporCanelones,1
mexico,Julia Pou,1
mexico,36°. Primera dama de la República,1
mexico,Senadora de la República,1
mexico,Luis Alberto Lacalle,1
mexico,36.º presidente de la República Oriental del Uruguay,1
mexico,Senador de la República,1
mexico,Representante NacionalporMontevideo,1
mexico,Presidente del Directorio del Partido Nacional,1
mexico,Andrea Revueltas Peralta,1
mexico,José Revueltas,1
mexico,Eugenia Revueltas,1
mexico,Fermín Revueltas,1
mexico,Rosaura Revueltas,1
mexico,Silvestre Revueltas,1
mexico,Olivia Revueltas,1
mexico,Casa de Cultura Jesús Reyes Heroles,1
mexico,Jesús Federico Reyes-Heroles González-Garza,1
mexico,Embajador de México ante Estados Unidos,1
mexico,Federico Reyes Heroles,1
mexico,Jesús Reyes Heroles,1
mexico,Director general delInstituto Mexicano del Seguro Social,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 2 de Veracruz,1
mexico,Melitón Reyes Andrade,1
mexico,Hipólito Reyes Larios,1
mexico,Twitter,1
mexico,Melitón Reyes Larios,1
mexico,Presidente Municipal deCamerino Z. Mendoza,1
mexico,Benjamín Clariond,1
mexico,Gobernador de Nuevo LeónInterino,1
mexico,DiputadodelCongreso de la Uniónpor elDistrito 1 de Nuevo León,1
mexico,Laura Reyes Retana Ramos,1
mexico,Diputada alCongreso de la Unión de MéxicoporDistrito 6 de Coahuila,1
mexico,Jimena Gállego,1
mexico,Alejandro Lukini,1
mexico,Patricia Reyes,1
mexico,Rafael Reyes Spíndola,1
mexico,Diputado delCongreso de la Unión de MéxicoporDistrito 9 de Michoacán,1
mexico,Condado de Regla,1
mexico,Ducado de Regla,1
mexico,Virginia Guedea,1
mexico,Marquesado de Guadalupe Gallardo,1
mexico,Marquesado de San Cristóbal,1
mexico,Gilberto Rincón Gallardo,1
mexico,Presidente delConsejo Nacional para Prevenir la Discriminación,1
mexico,Presidente deDemocracia Social,1
mexico,Pedro Rincón-Gallardo y Rosso,1
mexico,Embajador de México en Rusia,1
mexico,porDistrito 3 de Aguascalientes,1
mexico,Verónica Toussaint,1
mexico,Enrique Riva Palacio Galicia,1
mexico,Diputado alCongreso de la Unión de MéxicoporDistrito 23 del estado de México,1
mexico,porDistrito 31 del estado de México,1
mexico,Antonio Riva Palacio López,1
mexico,Embajador de México ante Ecuador,1
mexico,SenadordelCongreso de la UniónporMorelosPrimera fórmula,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 1 de Morelos,1
mexico,Emilio Riva Palacio Morales,1
mexico,Martha Riva Palacio Obón,1
mexico,Carlos Riva Palacio,1
mexico,SenadordelCongreso de la UniónporDistrito FederalPrimera fórmula,1
mexico,DiputadodelCongreso de la UniónporDistrito 6 de Michoacán,1
mexico,Mariano Riva Palacio,1
mexico,Diputado alCongreso de la Unión de MéxicoporDistrito 18 de Jalisco,1
mexico,porDistrito 13 del Distrito Federal,1
mexico,Raymundo Riva Palacio,1
mexico,Vicente Riva Palacio,1
mexico,Diputado alCongreso de la Unión de MéxicoporDistrito 1 de San Luis Potosí,1
mexico,"Secretario de Fomento, Colonización e Industria de México",1
mexico,Gobernador de Michoacán de Ocampo,1
mexico,Román Rivera Torres,1
mexico,Rafael Rivera,1
mexico,Alfonso de Rosenzweig Díaz,1
mexico,Embajador de México en Yugoslavia,1
mexico,Ferdinand von Rosenzweig,1
mexico,José Eduardo Calzada Rovirosa,1
mexico,"Secretario de Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",1
mexico,SenadordelCongreso de la UniónporQuerétaroPrimera Minoría,1
mexico,Gerardo Gaudiano Rovirosa,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 4 de Tabasco,1
mexico,Presidente municipal deCentro,1
mexico,Leandro Rovirosa Wade,1
mexico,José Rovirosa,1
mexico,Gobernador Interino de Tabasco,1
mexico,José Narciso Rovirosa Andrade,1
mexico,Antonio Calzada Urquíza,1
mexico,Embajador de México ante Colombia,1
mexico,Claudia Ruiz Massieu Salinas,1
mexico,DiputadadelCongreso de la UniónporRepresentación proporcionalActualmente en el cargo,1
mexico,Secretaria de Relaciones Exteriores,1
mexico,Secretaria de Turismo,1
mexico,José Francisco Ruiz Massieu,1
mexico,Secretario general del Partido Revolucionario Institucional,1
mexico,Mario Ruiz Massieu,1
mexico,Enrique Salinas de Gortari,1
mexico,Raúl Salinas de Gortari,1
mexico,Carlos Salinas de Gortari,1
mexico,Secretario de Programación y Presupuesto,1
mexico,Emiliano Salinas,1
mexico,Santiago Méndez Ibarra,1
mexico,Justo Sierra Méndez,1
mexico,Secretario de Instrucción Pública y Bellas Artes de México,1
mexico,DiputadodelCongreso de la UniónporDistrito 1 de Sinaloa,1
mexico,DiputadodelCongreso de la UniónporDistrito 2 de Sinaloa,1
mexico,Santiago Sierra Méndez,1
mexico,Justo Sierra O´Reilly,1
mexico,Manuel José Sierra Méndez,1
mexico,Diputado delCongreso de la Unión de MéxicoporDistrito 3 de Yucatán,1
mexico,porDistrito 5 de Jalisco,1
mexico,Jesús Silva-Herzog Flores,1
mexico,Secretario de Turismo,1
mexico,Jesús Silva-Herzog Márquez,1
mexico,Jesús Silva Herzog,1
mexico,Familia Slim,1
mexico,Fernando Romero,1
mexico,Carlos Slim Domit,1
mexico,PresidentedeGrupo CarsoActualmente en el cargo,1
mexico,Carlos Slim,1
mexico,PresidentedeGrupo CarsoHonorario y VitalicioActualmente en el cargo,1
mexico,PresidentedeAmérica Móvil,1
mexico,PresidentedeTeléfonos de México,1
mexico,Familia Sodi,1
mexico,Camila Sodi,1
mexico,Carlos Franco Sodi,1
mexico,Carlos Sodi Candiani,1
mexico,SenadordelCongreso de la UniónporMichoacán,1
mexico,Demetrio Sodi de la Tijera,1
mexico,Jefe delegacional deMiguel Hidalgo,1
mexico,SenadordelCongreso de la Uniónpor elDistrito FederalPrimera minoría,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 26 del Distrito Federal,1
mexico,Representante en laAsamblea de Representantes del Distrito Federalpor el distrito 25,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 25 del Distrito Federal,1
mexico,Demetrio Sodi Guergué,1
mexico,Secretario de Justicia,1
mexico,Ernestina Sodi,1
mexico,Federico Sodi Romero,1
mexico,Gabriela Sodi Miranda,1
mexico,DiputadadelCongreso de la Uniónpor eldistrito 12 de la Ciudad de México,1
mexico,Diego Luna,1
mexico,Alejandro Luna Ledesma,1
mexico,Fiona Alexander,1
mexico,Marina de Tavira,1
mexico,Mariah Carey,1
mexico,Fernando Soler,1
mexico,Andrés Soler,1
mexico,Domingo Soler,1
mexico,Julián Soler,1
mexico,Mercedes Soler,1
mexico,Julieta Palavicini,1
mexico,Alejandro Ciangherotti,1
mexico,Fernando Luján,1
mexico,Alejandro Ciangherotti II,1
mexico,Félix Fulgencio Palavicini,1
mexico,DiputadodelCongreso Constituyente de 1917por eldistrito 5 del Distrito Federal,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 1 de Tabasco,1
mexico,Martha Mariana Castro,1
mexico,Fernando Ciangherotti,1
mexico,Vanessa Ciangherotti,1
mexico,Rol debut,1
mexico,Casandra Ciangherotti,1
mexico,Juan Sordo Madaleno,1
mexico,Diego Amozurrutia,1
mexico,Juan Ignacio Torres Landa,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 9 de Guanajuato,1
mexico,Presidente municipal deSan José Iturbide,1
mexico,Juan José Torres Landa,1
mexico,Embajador de México ante Brasil,1
mexico,DiputadodelCongreso de la UniónporDistrito 2 de Guanajuato,1
mexico,Concha Urquiza,1
mexico,José Antonio Urquiza Septién,1
mexico,Cristian Castro,1
mexico,Kevin Holt,1
mexico,Germán Valdés III,1
mexico,Antonio Valdés,1
mexico,Germán Valdés,1
mexico,Manuel Valdés,1
mexico,Ramón Valdés,1
mexico,Rosalía Valdés,1
mexico,Verónica Castro,1
mexico,Rosalía Julián,1
mexico,Araceli Julián,1
mexico,Antonio Gómez Robledo,1
mexico,Embajador de México ante Italia,1
mexico,Juan Manuel Gómez Robledo Verduzco,1
mexico,Juez de la Corte Internacional de Justicia,1
mexico,Representante Permanente Alterno de México ante las Naciones Unidas,1
mexico,Embajador de México en Francia,1
mexico,Lucía Gómez-Robledo,1
mexico,Ángel Mario Vázquez Mellado,1
mexico,Iván Vázquez Mellado,1
mexico,Leopoldo Vázquez Mellado,1
mexico,Diputado alCongreso de la Unión de MéxicoConstituyente de 1917porDistrito 15 de Puebla,1
mexico,Pedro Michel Corona,1
mexico,Diputado local alCongreso del Estado de Jalisco,1
mexico,Alcalde 1.º de Autlán,1
mexico,Alcalde de Ejutla,1
mexico,Isidro Michel López,1
mexico,Miguel Montenegro,1
mexico,Jehová Villa Escamilla,1
mexico,José Guadalupe Villa Guzmán,1
mexico,Isaías Roque Villa Michel,1
mexico,Jehová R. Villa Michel,1
mexico,Presidente municipal de Tonila,1
mexico,Matías Manuel Villa Michel,1
mexico,Primo Villa Michel,1
mexico,Secretario de la Economía Nacional,1
mexico,Rubén Villa Michel,1
mexico,Primo Feliciano Villa Michel,1
mexico,Patricia Lobeira Rodríguez,1
mexico,Miguel Ángel Yunes Linares,1
mexico,SenadordelCongreso de la UniónporVeracruzPrimera minoría,1
mexico,DiputadodelCongreso de la Uniónpor latercera circunscripción,1
mexico,Director general delInstituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,1
mexico,Secretario General del Gobierno de Veracruz,1
mexico,DiputadodelCongreso de la Uniónpor el distrito 8 de Veracruz,1
mexico,Diputado delCongreso del Estado de Veracruzpor el distrito 17,1
mexico,Miguel Ángel Yunes Márquez,1
mexico,SenadordelCongreso de la UniónporVeracruzPrimera minoríaActualmente en el cargo,1
mexico,Presidente municipal de Boca del Río,1
mexico,Diputado del Congreso de Veracruzpor el Distrito 12,1
mexico,Francisco Yunes Zorrilla,1
mexico,DiputadodelCongreso de la Uniónpor eldistrito 9 de Veracruz,1
mexico,Diputado del Congreso de Veracruzpor el distrito 10,1
mexico,Presidente municipaldePerote,1
mexico,Fernando Yunes Márquez,1
mexico,Diputado del Congreso de VeracruzporRepresentación ProporcionalActualmente en el cargo,1
mexico,SenadordelCongreso de la UniónporVeracruzPrimera Minoría,1
mexico,Diputado del Congreso de Veracruzpor el XXII distrito local,1
mexico,Héctor Yunes Landa,1
mexico,Diputado del Congreso de VeracruzRepresentación proporcionalActualmente en el cargo,1
mexico,SenadordelCongreso de la UniónporVeracruzSegunda fórmula,1
mexico,Diputado del Congreso de Veracruzpor el distrito XIX,1
mexico,DiputadodelCongreso de la Uniónpor el distrito 6 de Veracruz,1
peru,detalle,3900
peru,Nacimiento,1356
peru,Información personal,1322
peru,Información profesional,1259
peru,Nacionalidad,1258
